area_responsecode,form_type,domain,type,filter_key,code,var_purpose,question_description,domain_description,programa,question_split
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR48.score48_denominator,fichas,dm4,calculate,keep,score48_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR48.score48,fichas,dm4,note,remove,score48,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR48.scoreYes48,fichas,dm4,calculate,keep,scoreYes48,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR48.scoreNo48,fichas,dm4,calculate,keep,scoreNo48,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_1,fichas,dm4,select_one yesNoNA,keep,dm4_q9_1,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_2,fichas,dm4,select_one yesNoNA,keep,dm4_q9_2,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_3,fichas,dm4,select_one yesNoNA,keep,dm4_q9_3,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_4,fichas,dm4,select_one yesNoNA,keep,dm4_q9_4,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_5,fichas,dm4,select_one yesNoNA,keep,dm4_q9_5,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_6,fichas,dm4,select_one yesNoNA,keep,dm4_q9_6,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_7,fichas,dm4,select_one yesNoNA,keep,dm4_q9_7,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_8,fichas,dm4,select_one yesNoNA,keep,dm4_q9_8,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_9,fichas,dm4,select_one yesNoNA,keep,dm4_q9_9,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.dm4_q9_10,fichas,dm4,select_one yesNoNA,keep,dm4_q9_10,,Elegível ao CTZ e iniciou o TPC?,Seguimento Clínico,TARV Adulto,dm4_q9
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.yesCountQ49,fichas,dm4,calculate,keep,yesCountQ49,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.noCountQ49,fichas,dm4,calculate,keep,noCountQ49,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ49.naCountQ49,fichas,dm4,calculate,keep,naCountQ49,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR49.score49_denominator,fichas,dm4,calculate,keep,score49_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR49.score49,fichas,dm4,note,remove,score49,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR49.scoreYes49,fichas,dm4,calculate,keep,scoreYes49,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR49.scoreNo49,fichas,dm4,calculate,keep,scoreNo49,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_1,fichas,dm4,select_one yesNoNA,keep,dm4_q10_1,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_2,fichas,dm4,select_one yesNoNA,keep,dm4_q10_2,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_3,fichas,dm4,select_one yesNoNA,keep,dm4_q10_3,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_4,fichas,dm4,select_one yesNoNA,keep,dm4_q10_4,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_5,fichas,dm4,select_one yesNoNA,keep,dm4_q10_5,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_6,fichas,dm4,select_one yesNoNA,keep,dm4_q10_6,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_7,fichas,dm4,select_one yesNoNA,keep,dm4_q10_7,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_8,fichas,dm4,select_one yesNoNA,keep,dm4_q10_8,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_9,fichas,dm4,select_one yesNoNA,keep,dm4_q10_9,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.dm4_q10_10,fichas,dm4,select_one yesNoNA,keep,dm4_q10_10,,Feito o rastreio para ITS na última consulta?,Seguimento Clínico,TARV Adulto,dm4_q10
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.yesCountQ410,fichas,dm4,calculate,keep,yesCountQ410,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.noCountQ410,fichas,dm4,calculate,keep,noCountQ410,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ410.naCountQ410,fichas,dm4,calculate,keep,naCountQ410,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR410.score410_denominator,fichas,dm4,calculate,keep,score410_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR410.score410,fichas,dm4,note,remove,score410,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR410.scoreYes410,fichas,dm4,calculate,keep,scoreYes410,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR410.scoreNo410,fichas,dm4,calculate,keep,scoreNo410,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_1,fichas,dm4,select_one yesNoNA,keep,dm4_q11_1,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_2,fichas,dm4,select_one yesNoNA,keep,dm4_q11_2,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_3,fichas,dm4,select_one yesNoNA,keep,dm4_q11_3,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_4,fichas,dm4,select_one yesNoNA,keep,dm4_q11_4,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_5,fichas,dm4,select_one yesNoNA,keep,dm4_q11_5,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_6,fichas,dm4,select_one yesNoNA,keep,dm4_q11_6,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_7,fichas,dm4,select_one yesNoNA,keep,dm4_q11_7,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_8,fichas,dm4,select_one yesNoNA,keep,dm4_q11_8,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_9,fichas,dm4,select_one yesNoNA,keep,dm4_q11_9,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.dm4_q11_10,fichas,dm4,select_one yesNoNA,keep,dm4_q11_10,,Utente com registo de pedido de CD4 na primeira consulta?,Seguimento Clínico,TARV Adulto,dm4_q11
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.yesCountQ411,fichas,dm4,calculate,keep,yesCountQ411,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.noCountQ411,fichas,dm4,calculate,keep,noCountQ411,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ411.naCountQ411,fichas,dm4,calculate,keep,naCountQ411,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR411.score411_denominator,fichas,dm4,calculate,keep,score411_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR411.score411,fichas,dm4,note,remove,score411,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR411.scoreYes411,fichas,dm4,calculate,keep,scoreYes411,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR411.scoreNo411,fichas,dm4,calculate,keep,scoreNo411,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_1,fichas,dm4,select_one yesNoNA,keep,dm4_q12_1,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_2,fichas,dm4,select_one yesNoNA,keep,dm4_q12_2,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_3,fichas,dm4,select_one yesNoNA,keep,dm4_q12_3,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_4,fichas,dm4,select_one yesNoNA,keep,dm4_q12_4,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_5,fichas,dm4,select_one yesNoNA,keep,dm4_q12_5,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_6,fichas,dm4,select_one yesNoNA,keep,dm4_q12_6,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_7,fichas,dm4,select_one yesNoNA,keep,dm4_q12_7,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_8,fichas,dm4,select_one yesNoNA,keep,dm4_q12_8,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_9,fichas,dm4,select_one yesNoNA,keep,dm4_q12_9,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.dm4_q12_10,fichas,dm4,select_one yesNoNA,keep,dm4_q12_10,,Resultado de CD4 registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q12
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.yesCountQ412,fichas,dm4,calculate,keep,yesCountQ412,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.noCountQ412,fichas,dm4,calculate,keep,noCountQ412,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ412.naCountQ412,fichas,dm4,calculate,keep,naCountQ412,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR412.score412_denominator,fichas,dm4,calculate,keep,score412_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR412.score412,fichas,dm4,note,remove,score412,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR412.scoreYes412,fichas,dm4,calculate,keep,scoreYes412,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR412.scoreNo412,fichas,dm4,calculate,keep,scoreNo412,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_1,fichas,dm4,select_one yesNoNA,keep,dm4_q13_1,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_2,fichas,dm4,select_one yesNoNA,keep,dm4_q13_2,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_3,fichas,dm4,select_one yesNoNA,keep,dm4_q13_3,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_4,fichas,dm4,select_one yesNoNA,keep,dm4_q13_4,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_5,fichas,dm4,select_one yesNoNA,keep,dm4_q13_5,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_6,fichas,dm4,select_one yesNoNA,keep,dm4_q13_6,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_7,fichas,dm4,select_one yesNoNA,keep,dm4_q13_7,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_8,fichas,dm4,select_one yesNoNA,keep,dm4_q13_8,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_9,fichas,dm4,select_one yesNoNA,keep,dm4_q13_9,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.dm4_q13_10,fichas,dm4,select_one yesNoNA,keep,dm4_q13_10,,"Paciente elegível a CV com pedido de CV registado na ficha mestra, de acordo com as normas?",Seguimento Clínico,TARV Adulto,dm4_q13
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.yesCountQ413,fichas,dm4,calculate,keep,yesCountQ413,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.noCountQ413,fichas,dm4,calculate,keep,noCountQ413,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ413.naCountQ413,fichas,dm4,calculate,keep,naCountQ413,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR413.score413_denominator,fichas,dm4,calculate,keep,score413_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR413.score413,fichas,dm4,note,remove,score413,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR413.scoreYes413,fichas,dm4,calculate,keep,scoreYes413,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR413.scoreNo413,fichas,dm4,calculate,keep,scoreNo413,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_1,fichas,dm4,select_one yesNoNA,keep,dm4_q14_1,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_2,fichas,dm4,select_one yesNoNA,keep,dm4_q14_2,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_3,fichas,dm4,select_one yesNoNA,keep,dm4_q14_3,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_4,fichas,dm4,select_one yesNoNA,keep,dm4_q14_4,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_5,fichas,dm4,select_one yesNoNA,keep,dm4_q14_5,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_6,fichas,dm4,select_one yesNoNA,keep,dm4_q14_6,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_7,fichas,dm4,select_one yesNoNA,keep,dm4_q14_7,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_8,fichas,dm4,select_one yesNoNA,keep,dm4_q14_8,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_9,fichas,dm4,select_one yesNoNA,keep,dm4_q14_9,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.dm4_q14_10,fichas,dm4,select_one yesNoNA,keep,dm4_q14_10,,Resultado de CV registado na ficha mestra?,Seguimento Clínico,TARV Adulto,dm4_q14
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.yesCountQ414,fichas,dm4,calculate,keep,yesCountQ414,yesCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.noCountQ414,fichas,dm4,calculate,keep,noCountQ414,noCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ414.naCountQ414,fichas,dm4,calculate,keep,naCountQ414,naCount,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR414.score414_denominator,fichas,dm4,calculate,keep,score414_denominator,countDen,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR414.score414,fichas,dm4,note,remove,score414,question_score,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR414.scoreYes414,fichas,dm4,calculate,keep,scoreYes414,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupSR414.scoreNo414,fichas,dm4,calculate,keep,scoreNo414,,,Seguimento Clínico,TARV Adulto,
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ415.dm4_q15_1,fichas,dm4,select_one yesNoNA,keep,dm4_q15_1,,Foi tomada alguma conduta perante o resultado de CV acima de 1000? (Verificar a ferramenta de reforço da adesão ),Seguimento Clínico,TARV Adulto,dm4_q15
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ415.dm4_q15_2,fichas,dm4,select_one yesNoNA,keep,dm4_q15_2,,Foi tomada alguma conduta perante o resultado de CV acima de 1000? (Verificar a ferramenta de reforço da adesão ),Seguimento Clínico,TARV Adulto,dm4_q15
FM TARV Adulto_groupForm.group_seguimento_clinico.subgroupQ415.dm4_q15_3,fichas,dm4,select_one yesNoNA,keep,dm4_q15_3,,Foi tomada alguma conduta perante o resultado de CV acima de 1000? (Verificar a ferramenta de reforço da adesão ),Seguimento Clínico,TARV Adulto,dm4_q15
